Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
8790,Course_8790,Programming,71,3491,50.6166898,edX,132.8126177,3.381041956
8791,Course_8791,Data Science,59,808,95.84956388,LinkedIn Learning,27.18392311,4.022108493
8792,Course_8792,Marketing,97,1988,88.56627695,Udemy,130.7163273,4.385535335
8793,Course_8793,Office Tools,32,4871,65.11263973,Udemy,190.8154898,4.893749549
8794,Course_8794,Data Science,76,3719,87.01693349,Coursera,184.3016944,3.81448139
8795,Course_8795,Marketing,83,3471,59.67207895,Coursera,163.8809283,4.687208048
8796,Course_8796,Office Tools,91,3973,60.0437596,LinkedIn Learning,187.4852471,4.865036488
8797,Course_8797,Office Tools,43,1784,86.4278659,Coursera,82.89904198,4.411869045
8798,Course_8798,AI,77,2690,50.94763764,Udemy,182.1040192,3.398943868
8799,Course_8799,Finance,34,2869,71.56589886,Coursera,73.04078536,4.774172446
8800,Course_8800,Technology,93,2439,73.76219009,LinkedIn Learning,113.3034538,4.753460992
8801,Course_8801,Programming,98,3023,96.96470134,Coursera,86.65077491,4.663133099
8802,Course_8802,Programming,49,1430,66.73013512,LinkedIn Learning,177.8022262,4.333638156
8803,Course_8803,AI,35,3536,55.85267088,Udemy,175.2744876,3.981084822
8804,Course_8804,Finance,64,2750,61.16642824,Coursera,187.9818846,4.052820665
8805,Course_8805,Business,91,4943,87.56820732,edX,95.49751062,3.900353753
8806,Course_8806,Technology,97,650,88.25957909,edX,72.66930887,3.271246703
8807,Course_8807,AI,88,1543,70.68591627,Udemy,191.5295447,4.451707669
8808,Course_8808,AI,64,4703,54.89556035,LinkedIn Learning,33.59264366,4.484083983
8809,Course_8809,Business,28,1636,84.84112649,Udemy,149.5503469,3.686069086
8810,Course_8810,Design,64,2966,85.34303045,LinkedIn Learning,170.1860573,4.183314739
8811,Course_8811,Programming,16,1511,96.94439,edX,109.8770836,4.054187119
8812,Course_8812,Technology,51,3143,56.62645399,Coursera,74.90233562,3.124238223
8813,Course_8813,Programming,23,234,99.05340179,Coursera,145.896238,3.679632731
8814,Course_8814,Marketing,25,4753,91.40474021,edX,90.90854242,4.391679352
8815,Course_8815,Design,23,695,74.84990207,Coursera,63.32503303,3.141951017
8816,Course_8816,Office Tools,92,1971,71.42559295,LinkedIn Learning,172.788517,4.789235062
8817,Course_8817,Marketing,63,742,99.72694943,Udemy,82.00187636,4.444170954
8818,Course_8818,Finance,21,773,99.85665916,Udemy,67.11703941,3.905387939
8819,Course_8819,Technology,77,4005,94.67772943,Coursera,61.09610471,3.021131631
8820,Course_8820,Office Tools,62,3083,60.29774847,edX,130.9292499,3.85777135
8821,Course_8821,Business,100,1249,78.48472723,Coursera,68.94956924,4.869444308
8822,Course_8822,Finance,58,294,93.99414933,LinkedIn Learning,179.157933,4.853849071
8823,Course_8823,Business,76,4640,95.01326236,LinkedIn Learning,75.18709881,4.488237667
8824,Course_8824,Data Science,96,4928,80.60622044,Udemy,187.2643314,4.171219595
8825,Course_8825,AI,33,917,67.64807784,edX,85.6778498,3.350829705
8826,Course_8826,Programming,62,3500,79.4583504,Udemy,176.995277,4.917262243
8827,Course_8827,AI,59,4221,99.70089364,LinkedIn Learning,23.0321138,4.156126657
8828,Course_8828,Technology,78,3709,89.44971779,LinkedIn Learning,28.7270212,4.486638716
8829,Course_8829,Business,64,2611,97.7625798,Coursera,187.5517573,4.491318993
8830,Course_8830,Programming,92,4974,78.90213071,LinkedIn Learning,155.4127331,4.94182025
8831,Course_8831,AI,80,4009,54.49108182,Udemy,25.94115703,4.787045053
8832,Course_8832,Finance,79,4495,51.6495553,Udemy,131.6010092,4.818867871
8833,Course_8833,Technology,26,598,75.87756085,LinkedIn Learning,20.31070135,3.183128277
8834,Course_8834,Office Tools,64,619,97.60721002,Coursera,170.0647921,3.680339288
8835,Course_8835,Finance,82,665,95.84724887,Udemy,42.2716239,4.562096148
8836,Course_8836,Business,49,1526,74.0621228,edX,93.5430552,3.35382825
8837,Course_8837,AI,84,4848,68.4830231,Coursera,128.3514237,3.629429212
8838,Course_8838,Technology,70,3365,72.87811216,Coursera,95.43223545,4.290018006
8839,Course_8839,AI,45,3537,56.12011925,Udemy,151.4059819,4.761139812
8840,Course_8840,Programming,27,2176,77.47089851,Udemy,29.7332614,3.285826562
8841,Course_8841,Marketing,14,1293,72.55260039,edX,198.1328449,3.75921261
8842,Course_8842,Technology,82,3159,85.88692527,edX,27.3838241,3.239739871
8843,Course_8843,Business,84,4226,97.90543143,Udemy,197.8271969,3.444104633
8844,Course_8844,Data Science,65,2225,63.4918787,Coursera,90.61327175,3.824163425
8845,Course_8845,Finance,16,3444,72.02880117,Coursera,106.9007641,4.044252942
8846,Course_8846,Marketing,56,2352,99.35575919,LinkedIn Learning,110.4757076,3.175641494
8847,Course_8847,Office Tools,78,2219,97.92500277,LinkedIn Learning,94.21438163,4.867621968
8848,Course_8848,Data Science,71,3736,80.39130426,edX,159.3139337,3.203549233
8849,Course_8849,Business,44,3417,93.51545311,LinkedIn Learning,47.34818626,4.366013984
8850,Course_8850,Business,23,584,86.47593518,edX,152.3269106,3.423207459
8851,Course_8851,Marketing,81,635,52.6597461,LinkedIn Learning,29.80456032,3.206728753
8852,Course_8852,Marketing,45,3278,73.72508677,Udemy,11.42068316,3.277588049
8853,Course_8853,Technology,37,4770,76.44901797,LinkedIn Learning,12.56200336,3.398156259
8854,Course_8854,Technology,65,138,80.29146467,Udemy,172.8801331,4.521557608
8855,Course_8855,Office Tools,14,4822,74.59191756,LinkedIn Learning,195.8401744,3.523182255
8856,Course_8856,Data Science,33,818,67.31341242,LinkedIn Learning,41.33713914,4.575321901
8857,Course_8857,Business,28,4008,67.96843938,Udemy,13.6992681,4.350354829
8858,Course_8858,Design,78,3450,67.26826882,edX,138.2927178,3.806067152
8859,Course_8859,Technology,64,385,99.7980924,Udemy,125.6036141,3.890252988
8860,Course_8860,AI,58,1288,88.41579182,Udemy,113.770719,3.993864866
8861,Course_8861,Technology,45,4187,89.76924565,Coursera,134.927131,3.333993285
8862,Course_8862,Finance,17,4772,98.454609,Coursera,100.0159019,3.564095097
8863,Course_8863,Business,48,3775,71.68642165,LinkedIn Learning,124.2925153,4.473755671
8864,Course_8864,Finance,14,144,69.48843454,Udemy,26.80034783,3.412250918
8865,Course_8865,AI,35,648,98.86069662,Coursera,57.93623749,3.057547576
8866,Course_8866,AI,56,2695,62.00377413,Coursera,17.661972,3.42643456
8867,Course_8867,Programming,62,1659,83.09445664,Coursera,154.3724361,3.011310143
8868,Course_8868,Design,46,3458,66.27689212,Udemy,94.74293304,4.214860812
8869,Course_8869,Technology,49,1770,60.55113644,Coursera,167.8363525,3.292093698
8870,Course_8870,Marketing,67,2103,90.08993361,Udemy,11.02723262,4.431044499
8871,Course_8871,Programming,86,112,89.68048132,LinkedIn Learning,190.9035773,4.279236836
8872,Course_8872,Programming,60,3827,86.75155379,LinkedIn Learning,58.44582277,4.962121985
8873,Course_8873,Design,84,2590,50.89130801,Udemy,96.80897204,3.070558907
8874,Course_8874,Finance,74,3934,99.39473408,Coursera,35.23039831,4.212584544
8875,Course_8875,Data Science,89,4963,81.64542573,Coursera,25.44738039,4.241823601
8876,Course_8876,Finance,35,2847,80.38138567,LinkedIn Learning,144.7879986,4.283001775
8877,Course_8877,Programming,80,4641,78.41087542,LinkedIn Learning,25.07746617,4.655381906
8878,Course_8878,Finance,96,587,85.34334803,edX,125.1052879,3.33597008
8879,Course_8879,Business,76,2578,68.26478634,edX,174.0519636,4.849433275
8880,Course_8880,Office Tools,51,4898,50.20851978,edX,194.0785781,3.335042037
8881,Course_8881,Data Science,45,1017,73.97040351,Udemy,96.14088171,4.660104396
8882,Course_8882,AI,92,1657,92.62858509,edX,145.5863792,4.915937895
8883,Course_8883,Design,85,795,84.35886595,LinkedIn Learning,97.33489238,3.881218558
8884,Course_8884,Office Tools,61,396,87.12232225,Udemy,159.3553432,3.814316542
8885,Course_8885,Technology,84,4650,65.39564785,LinkedIn Learning,165.5050602,4.327985678
8886,Course_8886,Business,98,3031,97.74206877,Udemy,17.67848515,3.793302985
8887,Course_8887,Marketing,22,1551,96.74908977,LinkedIn Learning,77.14895264,4.987471646
8888,Course_8888,Office Tools,21,2598,82.38125975,edX,62.2441644,3.947048466
8889,Course_8889,Marketing,52,2415,58.71702531,Coursera,158.6934624,4.043707692
8890,Course_8890,Programming,55,2783,74.29577975,Udemy,10.28617685,4.018988622
8891,Course_8891,Programming,92,4333,50.94271974,edX,164.9361083,3.946249724
8892,Course_8892,Design,41,1729,96.62110638,edX,199.5706308,4.016311676
8893,Course_8893,Technology,13,3775,55.20795263,edX,170.1637001,4.542406054
8894,Course_8894,Business,81,4118,93.10002498,Coursera,183.7831351,3.779864167
8895,Course_8895,Programming,44,2189,92.73200593,LinkedIn Learning,104.5375698,4.825509679
8896,Course_8896,Marketing,71,4588,69.1971292,Udemy,29.7098096,3.395173307
8897,Course_8897,Design,76,3375,53.69996046,Udemy,99.86145069,4.93011775
8898,Course_8898,AI,73,1806,71.50744244,Coursera,79.2247369,4.05039945
8899,Course_8899,Data Science,66,3976,52.19023919,LinkedIn Learning,90.56221983,4.755847095
8900,Course_8900,Design,91,2986,56.08179258,LinkedIn Learning,138.4854065,3.648212868
8901,Course_8901,Data Science,27,3427,99.79348862,edX,152.1985212,3.060607917
8902,Course_8902,AI,60,125,72.48596054,LinkedIn Learning,107.2793492,4.760264077
8903,Course_8903,Business,45,4393,74.29868953,Coursera,30.29429567,3.288803661
8904,Course_8904,Design,11,2058,87.32851047,Udemy,175.3281647,4.275166721
8905,Course_8905,Finance,26,4395,90.23537078,LinkedIn Learning,140.4875018,3.168907585
8906,Course_8906,Marketing,53,1532,81.20963109,edX,17.81387031,3.909087937
8907,Course_8907,AI,97,4525,90.29456575,LinkedIn Learning,112.0876132,4.448622024
8908,Course_8908,Technology,67,2384,57.93198483,LinkedIn Learning,166.340055,4.672207329
8909,Course_8909,Office Tools,60,3549,58.09897438,LinkedIn Learning,33.00392195,4.671326433
8910,Course_8910,Design,62,4289,69.41429626,edX,78.55276696,3.884299102
8911,Course_8911,Programming,51,4192,80.69869758,Udemy,183.1682474,3.211163873
8912,Course_8912,Programming,86,2871,55.28545178,Udemy,191.1018571,3.096194485
8913,Course_8913,Data Science,46,4882,67.01365108,Udemy,167.8081283,3.938739357
8914,Course_8914,Data Science,53,3421,78.07540672,Udemy,126.3881507,4.510967526
8915,Course_8915,Technology,67,3657,77.8144984,edX,18.76245769,4.582228536
8916,Course_8916,Data Science,74,1253,85.75172627,LinkedIn Learning,46.75023194,3.660041528
8917,Course_8917,Programming,24,667,83.47468807,edX,11.19802624,4.435846919
8918,Course_8918,Business,17,1852,66.57904207,edX,150.5182061,4.162800143
8919,Course_8919,Office Tools,25,3179,87.11063212,Coursera,103.5167515,4.12594428
8920,Course_8920,Data Science,24,3647,61.80095387,LinkedIn Learning,135.1684803,3.608279477
8921,Course_8921,Office Tools,94,1344,55.9091413,Coursera,102.0669394,4.625756425
8922,Course_8922,Data Science,87,2122,91.35603428,Udemy,199.8410235,4.627535387
8923,Course_8923,Technology,73,478,55.39366739,LinkedIn Learning,192.3475691,3.088613216
8924,Course_8924,Office Tools,74,2467,80.48424536,Coursera,107.1149918,3.19372725
8925,Course_8925,Design,67,3936,55.39783031,LinkedIn Learning,136.0483739,3.110708843
8926,Course_8926,Programming,51,2911,84.89331895,edX,75.85104499,4.521576003
8927,Course_8927,Office Tools,26,863,51.42600428,LinkedIn Learning,38.13780888,3.428263181
8928,Course_8928,Technology,84,4029,85.71235246,LinkedIn Learning,129.1542229,3.102885618
8929,Course_8929,Office Tools,30,2008,71.10278859,Coursera,124.1596187,4.96271029
8930,Course_8930,Office Tools,94,2267,55.93728842,edX,119.8361112,3.98413775
8931,Course_8931,Marketing,96,4393,60.47405992,Udemy,127.3968081,3.397187198
8932,Course_8932,Marketing,24,778,53.41550943,edX,68.27800588,3.021714308
8933,Course_8933,Data Science,97,228,62.62862825,edX,154.6973983,4.047066686
8934,Course_8934,Data Science,46,3539,97.92604712,LinkedIn Learning,25.04921682,4.042545078
8935,Course_8935,Office Tools,86,3968,62.46902765,LinkedIn Learning,61.61263021,4.741491665
8936,Course_8936,Office Tools,66,124,58.05156879,Coursera,82.93347453,3.596998054
8937,Course_8937,Finance,61,4073,89.99810225,LinkedIn Learning,89.98132113,3.10222861
8938,Course_8938,Data Science,34,2781,76.74561834,Udemy,30.41834166,3.191956267
8939,Course_8939,Office Tools,45,1535,64.66914695,LinkedIn Learning,127.6037068,4.300928068
8940,Course_8940,Design,32,3757,61.81090747,Coursera,182.6930668,4.424817904
8941,Course_8941,Design,13,2470,53.32336753,Udemy,145.443504,3.989218937
8942,Course_8942,AI,66,964,51.98999626,edX,109.1413421,3.304849245
8943,Course_8943,Finance,80,3906,75.06124306,LinkedIn Learning,184.8487245,3.427199175
8944,Course_8944,AI,92,1259,79.0317476,Udemy,165.3006252,3.957282661
8945,Course_8945,Finance,99,4810,50.32921444,LinkedIn Learning,157.4220314,3.424951844
8946,Course_8946,Design,86,656,78.20112869,Udemy,107.9656856,4.841528104
8947,Course_8947,Technology,46,4920,57.27442613,Udemy,35.78358041,3.15360723
8948,Course_8948,Finance,71,4125,75.12111198,edX,168.8438142,4.255458171
8949,Course_8949,Data Science,56,697,95.91590691,edX,128.9795179,3.258405306
8950,Course_8950,Technology,66,1979,95.77583497,Udemy,13.72866854,3.144959723
8951,Course_8951,Technology,25,4134,66.26855979,edX,180.2454261,3.899670026
8952,Course_8952,Technology,49,2130,53.5715747,LinkedIn Learning,73.93513541,3.337258615
8953,Course_8953,AI,75,3907,77.41550098,edX,91.96577367,3.141939666
8954,Course_8954,Business,14,1561,89.6753992,LinkedIn Learning,52.28015128,4.522474324
8955,Course_8955,Design,93,3318,59.73982322,LinkedIn Learning,189.662583,3.188531867
8956,Course_8956,Technology,19,4612,70.62403654,Coursera,86.17831945,3.660978451
8957,Course_8957,Design,37,4668,75.7320697,edX,68.79611379,4.144113186
8958,Course_8958,Technology,66,3042,69.69035599,edX,107.0933062,3.713467731
8959,Course_8959,Marketing,43,4777,99.98676567,LinkedIn Learning,178.0899936,3.573381206
8960,Course_8960,Technology,34,2531,80.77941108,edX,85.00140975,3.538000928
8961,Course_8961,Finance,41,425,77.56833883,Coursera,13.8928896,4.166768659
8962,Course_8962,Programming,12,3427,82.67293534,Udemy,153.8163055,3.765520112
8963,Course_8963,Office Tools,98,3361,76.57997758,Coursera,173.8484958,4.717174775
8964,Course_8964,Data Science,10,2489,96.49266413,Udemy,40.10688972,4.910392711
8965,Course_8965,Marketing,51,382,60.96363445,Coursera,151.2692128,4.149226735
8966,Course_8966,Office Tools,81,3651,54.93608259,LinkedIn Learning,27.77286284,3.326787054
8967,Course_8967,Design,35,540,92.17892316,Coursera,149.7113676,3.327171202
8968,Course_8968,Design,65,1036,99.09297119,Udemy,121.073812,3.29319731
8969,Course_8969,AI,19,881,50.09675893,edX,27.58540053,3.773194561
8970,Course_8970,Data Science,40,2610,77.23575186,edX,191.7536386,4.478989745
8971,Course_8971,Technology,95,3247,73.6219289,edX,30.98995661,3.921297253
8972,Course_8972,Data Science,38,2637,69.86782452,Udemy,16.22577542,3.872652133
8973,Course_8973,Design,97,2673,86.1716395,edX,188.768274,3.542356464
8974,Course_8974,Design,40,3873,59.66564806,edX,74.93407386,4.173892686
8975,Course_8975,AI,63,2260,62.12087263,LinkedIn Learning,174.7505919,4.107264757
8976,Course_8976,Technology,96,1577,83.14935466,Coursera,150.8553981,4.059653549
8977,Course_8977,Design,12,2167,71.23684168,Udemy,164.699701,3.832318481
8978,Course_8978,Business,41,1165,61.35190286,Udemy,12.14407916,3.742996374
8979,Course_8979,Office Tools,36,1844,92.68273357,LinkedIn Learning,55.83136762,3.959086591
8980,Course_8980,AI,91,2945,51.5779283,Udemy,117.6768599,4.403878286
8981,Course_8981,Programming,49,493,95.22169691,edX,148.6553057,3.557835302
8982,Course_8982,Marketing,23,1038,69.62153876,Udemy,32.84411774,3.00553205
8983,Course_8983,Business,34,1704,90.25829237,Coursera,43.39194293,4.48653697
8984,Course_8984,Design,87,4233,53.7945831,Udemy,134.7557436,3.521020526
8985,Course_8985,Programming,74,839,98.39731773,Udemy,166.9390612,3.345212661
8986,Course_8986,Business,19,2167,69.28505108,Udemy,124.4478171,3.381332316
8987,Course_8987,Design,98,2647,96.22958903,LinkedIn Learning,145.2176447,3.707806965
8988,Course_8988,Office Tools,16,1387,59.11115477,Coursera,97.92479726,4.348945599
8989,Course_8989,Office Tools,21,3048,64.16319377,edX,65.80143503,4.128259002
8990,Course_8990,Technology,87,2441,53.92081538,Udemy,104.2574182,4.877929568
8991,Course_8991,Design,23,3440,55.50949738,Udemy,116.6573456,4.511301866
8992,Course_8992,Marketing,29,1076,65.21893972,Coursera,84.95873534,3.676154397
8993,Course_8993,Data Science,62,4491,65.91172855,LinkedIn Learning,25.15585953,4.069859664
8994,Course_8994,Technology,69,2956,95.91378163,edX,14.725995,3.398232239
8995,Course_8995,Finance,47,3366,84.18675039,LinkedIn Learning,52.68994369,3.778892591
8996,Course_8996,Data Science,10,4538,89.84602706,Udemy,96.10278971,3.728118625
8997,Course_8997,Business,56,759,61.46934569,Coursera,73.79896205,3.867312171
8998,Course_8998,Data Science,98,3549,76.71713847,LinkedIn Learning,56.58975272,4.911221114
8999,Course_8999,Business,92,4715,86.72468182,edX,160.2972935,4.060952224
9000,Course_9000,Data Science,63,596,73.13882503,Udemy,29.72647722,3.037896941
9001,Course_9001,Programming,31,1257,70.42616941,Udemy,118.9461502,4.797194289
9002,Course_9002,Marketing,53,3410,77.69538449,edX,132.0100783,3.613412783
9003,Course_9003,Technology,14,4347,77.10054294,edX,113.5656659,3.479214822
9004,Course_9004,Technology,38,4250,57.81430442,edX,136.3022639,3.547240137
9005,Course_9005,Technology,65,436,50.84854976,Udemy,101.7718475,3.087744587
9006,Course_9006,Design,18,2104,99.20427084,LinkedIn Learning,146.0737639,3.460872095
9007,Course_9007,Design,79,3572,79.52826786,Udemy,104.1658781,4.166634084
9008,Course_9008,Office Tools,77,1079,68.8187914,Coursera,75.68373908,4.430438856
9009,Course_9009,Data Science,12,367,81.37398017,Coursera,73.58935535,4.571201016
9010,Course_9010,AI,45,3485,66.03277471,LinkedIn Learning,114.0419942,3.120277877
9011,Course_9011,Data Science,21,3089,61.2180957,edX,104.6821873,3.172996255
9012,Course_9012,AI,79,4942,96.58873633,edX,35.72773131,4.368449877
9013,Course_9013,Design,39,447,59.3846264,edX,165.9905814,4.735008521
9014,Course_9014,Marketing,21,3053,98.71272475,Coursera,40.73803024,4.513723539
9015,Course_9015,Design,75,3248,90.90430302,LinkedIn Learning,73.82534879,3.59576696
9016,Course_9016,Data Science,36,907,65.29289436,edX,166.8163155,3.894227884
9017,Course_9017,Technology,70,3906,93.91820448,edX,58.00265666,3.99285095
9018,Course_9018,Marketing,65,3692,95.1015119,edX,172.9662064,4.964236551
9019,Course_9019,Office Tools,99,284,97.03484907,LinkedIn Learning,131.4221189,3.500844265
9020,Course_9020,Business,72,2395,83.57759492,Coursera,83.74002371,3.603997632
9021,Course_9021,Technology,39,2101,88.95463969,Udemy,155.5663306,4.595666963
9022,Course_9022,Design,94,3178,89.66240643,Coursera,172.3139512,3.600413324
9023,Course_9023,Finance,15,416,81.0011182,edX,31.41875728,4.257479184
9024,Course_9024,Technology,40,4422,83.43543195,Udemy,147.5370343,3.688388454
9025,Course_9025,Finance,36,4865,87.97753256,Coursera,124.5881704,4.919025104
9026,Course_9026,Business,77,365,58.93340461,LinkedIn Learning,124.7679811,3.658647574
9027,Course_9027,Data Science,52,4592,66.81831333,LinkedIn Learning,146.8328805,3.010624933
9028,Course_9028,Technology,27,1688,77.92659342,Udemy,37.57754975,4.720598304
9029,Course_9029,Technology,85,3723,99.66953217,Udemy,187.7566561,4.582726811
9030,Course_9030,Data Science,35,4484,85.13255725,edX,65.22879948,4.941484586
9031,Course_9031,Business,79,118,91.83011211,LinkedIn Learning,13.12938415,3.964540306
9032,Course_9032,Design,67,4832,93.64574,Coursera,158.8715344,4.952869111
9033,Course_9033,Programming,18,2586,86.6743763,LinkedIn Learning,47.67449751,3.035499645
9034,Course_9034,Design,99,611,53.10296955,LinkedIn Learning,78.52572006,4.961757599
9035,Course_9035,Finance,38,3605,58.1175115,edX,147.1166327,4.386427071
9036,Course_9036,Programming,46,3709,97.77133824,Coursera,21.38454635,3.802102205
9037,Course_9037,Office Tools,97,2700,93.67943442,LinkedIn Learning,133.2497097,3.053978579
9038,Course_9038,Office Tools,25,3728,86.25858317,LinkedIn Learning,123.2702178,3.489910479
9039,Course_9039,Marketing,30,4666,81.58230233,edX,110.254611,4.528145479
9040,Course_9040,Marketing,75,1188,59.28298272,Coursera,63.6374865,3.291470522
9041,Course_9041,Marketing,26,1019,67.11568587,Coursera,121.5382429,4.866622658
9042,Course_9042,Design,24,3503,62.77393986,edX,169.9149606,4.143794959
9043,Course_9043,Marketing,81,4286,75.04477937,LinkedIn Learning,59.31013137,4.584148237
9044,Course_9044,AI,72,1255,90.49065575,Coursera,113.3967815,3.972292366
9045,Course_9045,Programming,45,2809,68.5344744,Udemy,161.2249561,3.93287303
9046,Course_9046,Finance,72,2066,70.26348472,LinkedIn Learning,88.44035499,3.155996474
9047,Course_9047,Design,93,4900,52.80854977,Udemy,145.3798094,3.431124635
9048,Course_9048,Business,17,1800,55.66353434,LinkedIn Learning,71.57115977,4.186281548
9049,Course_9049,Data Science,36,3350,66.27825428,Udemy,193.4860254,4.287189379
9050,Course_9050,Programming,24,3190,50.76101502,Coursera,51.14123321,3.119961734
9051,Course_9051,Data Science,71,795,88.06243573,Coursera,75.6052753,3.117571305
9052,Course_9052,Business,12,146,57.10124428,LinkedIn Learning,63.30756729,4.599574465
9053,Course_9053,Office Tools,39,3115,63.58389379,LinkedIn Learning,81.24833997,4.083377595
9054,Course_9054,Technology,84,841,54.47380045,Coursera,66.76024912,4.735800606
9055,Course_9055,Office Tools,34,1267,51.35499821,Udemy,190.070475,4.119037456
9056,Course_9056,Technology,86,1372,90.93195075,edX,98.69922258,4.962714669
9057,Course_9057,Design,64,4501,62.3038716,Udemy,52.46948736,3.301121412
9058,Course_9058,Office Tools,73,2900,54.6776534,edX,44.03034319,4.341461186
9059,Course_9059,AI,55,272,60.8207897,Udemy,150.9976465,4.86694666
9060,Course_9060,Office Tools,13,3356,82.46898265,edX,157.2194075,4.207948121
9061,Course_9061,Technology,14,1910,83.0947999,Udemy,168.1035312,4.420507492
9062,Course_9062,Marketing,68,1886,84.83810495,Coursera,164.7049358,4.072859031
9063,Course_9063,Programming,45,2978,80.62891571,Coursera,91.89439499,3.072464989
9064,Course_9064,Finance,27,3053,89.39709362,Udemy,181.8200502,3.633970932
9065,Course_9065,Office Tools,89,4082,96.10990832,LinkedIn Learning,106.4274578,3.386507425
9066,Course_9066,Programming,61,4721,84.22135946,Udemy,50.3456019,4.018902378
9067,Course_9067,Business,39,277,60.86389813,edX,104.8360213,3.929412483
9068,Course_9068,AI,67,834,53.54428407,edX,190.939614,3.495010033
9069,Course_9069,Finance,48,4976,84.92317447,LinkedIn Learning,109.7814988,3.923014884
9070,Course_9070,AI,23,3315,61.07830046,Udemy,97.27855688,3.59267896
9071,Course_9071,Marketing,70,2424,62.25517038,edX,71.56201883,4.527377317
9072,Course_9072,Marketing,32,496,63.30399825,Udemy,101.0913503,3.724288642
9073,Course_9073,AI,72,3712,92.51496666,Coursera,127.4748003,3.168954243
9074,Course_9074,Marketing,59,2657,89.36386797,Coursera,49.39143904,3.507742961
9075,Course_9075,Marketing,57,958,95.50709049,edX,64.03114825,4.831023887
9076,Course_9076,Office Tools,38,946,95.90678678,edX,190.0640827,4.066389696
9077,Course_9077,Business,51,2837,58.09803131,edX,53.63503583,4.493574027
9078,Course_9078,Design,87,2346,53.10797044,edX,119.2969584,3.511469626
9079,Course_9079,Design,22,2346,86.97931369,Udemy,58.53268889,4.247954739
9080,Course_9080,Technology,92,2900,73.78846988,Udemy,106.7078125,4.888105006
9081,Course_9081,Programming,67,2467,54.74821236,LinkedIn Learning,55.72066039,3.372206328
9082,Course_9082,AI,72,4292,64.56823985,LinkedIn Learning,31.919563,4.283868802
9083,Course_9083,Technology,28,3730,77.57343639,Udemy,44.17958491,3.616298651
9084,Course_9084,Programming,89,3832,92.81056263,Udemy,49.46401852,4.192036545
9085,Course_9085,Design,15,1518,88.52630802,LinkedIn Learning,65.65219781,4.769229346
9086,Course_9086,Design,80,1946,50.78052804,Coursera,100.2579367,3.402950989
9087,Course_9087,Office Tools,54,4689,87.65543908,Udemy,77.63036404,3.852463122
9088,Course_9088,Business,58,425,98.10700374,Udemy,88.16801707,3.7010318
9089,Course_9089,Data Science,25,1006,89.44034698,LinkedIn Learning,47.99920276,3.432151644
9090,Course_9090,Office Tools,41,2680,60.43002334,Coursera,187.7777472,3.102548411
9091,Course_9091,AI,28,322,53.87897862,LinkedIn Learning,182.3049586,3.343528549
9092,Course_9092,Finance,66,604,83.04106617,edX,130.8820617,4.690737363
9093,Course_9093,Marketing,64,4238,86.08680261,Coursera,121.7405575,3.100179202
9094,Course_9094,Data Science,97,486,57.91167448,LinkedIn Learning,50.35336137,4.448281308
9095,Course_9095,Programming,31,767,69.80882667,edX,163.2046609,4.280393105
9096,Course_9096,Finance,30,4323,92.67176922,edX,44.02375027,3.218703202
9097,Course_9097,Office Tools,97,3704,63.43530076,LinkedIn Learning,171.4504395,4.793881171
9098,Course_9098,Office Tools,97,2295,74.02021886,Coursera,192.1882476,3.144453178
9099,Course_9099,Data Science,89,1520,89.78169194,edX,136.7741744,3.327513959
9100,Course_9100,Business,33,4144,77.58469556,Coursera,177.0459231,4.526938626
9101,Course_9101,Design,85,2467,91.56834009,LinkedIn Learning,41.21964374,4.921272065
9102,Course_9102,Business,26,1071,57.70402544,Udemy,179.5137084,3.948650853
9103,Course_9103,Marketing,96,866,90.48176933,edX,177.1276241,4.773382878
9104,Course_9104,Programming,28,4555,51.23967634,Udemy,175.0136138,3.972561046
9105,Course_9105,AI,93,3379,72.72216458,edX,137.984376,3.043123766
9106,Course_9106,Office Tools,23,1219,50.71170385,Udemy,101.011221,4.528082821
9107,Course_9107,Design,11,2587,63.6024303,edX,69.36411967,4.75829459
9108,Course_9108,Business,78,4437,74.38554542,Coursera,129.0005853,3.75115971
9109,Course_9109,Marketing,36,1037,98.0514276,Coursera,11.75296617,3.350026966
9110,Course_9110,AI,94,3608,92.72268298,edX,177.2777289,3.787771801
9111,Course_9111,Design,47,852,63.36863934,Coursera,12.36929198,3.720384473
9112,Course_9112,Data Science,13,2988,90.78448285,LinkedIn Learning,33.56963132,4.612633804
9113,Course_9113,Office Tools,11,4507,86.26495179,LinkedIn Learning,50.74259758,4.019048189
9114,Course_9114,Design,100,4991,71.02105547,edX,141.8797108,3.026794702
9115,Course_9115,Business,27,426,95.63910535,Udemy,140.1511306,4.963803463
9116,Course_9116,Business,62,4113,91.98805112,edX,110.7193781,4.164113918
9117,Course_9117,Design,27,1288,88.02969586,edX,188.7729415,4.933662898
9118,Course_9118,Technology,18,2411,53.36815576,edX,140.7372206,4.188799566
9119,Course_9119,Programming,26,1968,59.47652138,LinkedIn Learning,119.301792,4.308239757
9120,Course_9120,Marketing,68,4515,83.85832332,LinkedIn Learning,109.0120063,3.670130588
9121,Course_9121,Design,88,2369,66.82939835,edX,150.2235048,3.652896768
9122,Course_9122,Business,16,136,77.68652869,Coursera,28.64106147,4.665838694
9123,Course_9123,Office Tools,55,3723,81.43124399,Udemy,109.4657734,4.198737769
